PC	Variance	Percent	Cumulative
PC819	0.000125538863900663	0.0125538863900663	97.024610781806
PC820	0.000125197811823673	0.0125197811823673	97.0371305629884
PC821	0.00012497680284918	0.012497680284918	97.0496282432733
PC822	0.000124797795385701	0.0124797795385701	97.0621080228118
PC823	0.000124324989775613	0.0124324989775613	97.0745405217894
PC824	0.000124268052996227	0.0124268052996227	97.086967327089
PC825	0.000124160543413312	0.0124160543413312	97.0993833814304
PC826	0.000123945961352483	0.0123945961352483	97.1117779775656
PC827	0.00012383102433066	0.012383102433066	97.1241610799987
PC828	0.000123227558484185	0.0123227558484185	97.1364838358471
PC829	0.000122676140002777	0.0122676140002777	97.1487514498474
PC830	0.000122580056616211	0.0122580056616211	97.161009455509
PC831	0.000122455649295777	0.0122455649295777	97.1732550204386
PC832	0.000121993603947331	0.0121993603947331	97.1854543808333
PC833	0.000121706065265899	0.0121706065265899	97.1976249873599
PC834	0.00012113583353395	0.012113583353395	97.2097385707133
PC835	0.000120934060126681	0.0120934060126681	97.221831976726
PC836	0.000120497953639801	0.0120497953639801	97.2338817720899
PC837	0.000120363280667652	0.0120363280667652	97.2459181001567
PC838	0.000120249557359324	0.0120249557359324	97.2579430558926
PC839	0.00011992301779437	0.011992301779437	97.2699353576721
PC840	0.000119558055996591	0.0119558055996591	97.2818911632717
PC841	0.00011903535840613	0.011903535840613	97.2937946991124
PC842	0.00011854045466112	0.011854045466112	97.3056487445785
PC843	0.000118520671189899	0.0118520671189899	97.3175008116974
PC844	0.000118368757259527	0.0118368757259527	97.3293376874234
PC845	0.00011826275315394	0.011826275315394	97.3411639627388
PC846	0.000117824968739352	0.0117824968739352	97.3529464596127
PC847	0.000117719881566278	0.0117719881566278	97.3647184477694
PC848	0.000117437792978589	0.0117437792978589	97.3764622270672
PC849	0.000117232254258277	0.0117232254258277	97.388185452493
PC850	0.000117044465910722	0.0117044465910722	97.3998898990841
PC851	0.000116314961711283	0.0116314961711283	97.4115213952552
PC852	0.000116186802601372	0.0116186802601372	97.4231400755154
PC853	0.000115850267575836	0.0115850267575836	97.434725102273
PC854	0.00011561194365074	0.011561194365074	97.446286296638
PC855	0.000115144131465085	0.0115144131465085	97.4578007097846
PC856	0.00011486394348267	0.011486394348267	97.4692871041328
PC857	0.000114521345061643	0.0114521345061643	97.480739238639
PC858	0.00011441771815349	0.011441771815349	97.4921810104543
PC859	0.000114023328081764	0.0114023328081764	97.5035833432625
PC860	0.000113878713141174	0.0113878713141174	97.5149712145766
PC861	0.000113515122218382	0.0113515122218382	97.5263227267985
PC862	0.000113174020871256	0.0113174020871256	97.5376401288856
PC863	0.000112684471951969	0.0112684471951969	97.5489085760808
PC864	0.000112561061579591	0.0112561061579591	97.5601646822387
PC865	0.000112159671391782	0.0112159671391782	97.5713806493779
PC866	0.000112006708343345	0.0112006708343345	97.5825813202123
PC867	0.000111534902493933	0.0111534902493933	97.5937348104616
PC868	0.000111280532379668	0.0111280532379668	97.6048628636996
PC869	0.000110803901281759	0.0110803901281759	97.6159432538278
PC870	0.000110688539311492	0.0110688539311492	97.6270121077589
PC871	0.00011013123331924	0.011013123331924	97.6380252310909
PC872	0.000110052560915623	0.0110052560915623	97.6490304871824
PC873	0.000109780225450427	0.0109780225450427	97.6600085097275
PC874	0.00010956376410783	0.010956376410783	97.6709648861383
PC875	0.000109194571061938	0.0109194571061938	97.6818843432444
PC876	0.000109006315632478	0.0109006315632478	97.6927849748077
PC877	0.000108705029047908	0.0108705029047908	97.7036554777125
PC878	0.000108454144977573	0.0108454144977573	97.7145008922102
PC879	0.000108060411287632	0.0108060411287632	97.725306933339
PC880	0.000107956360128005	0.0107956360128005	97.7361025693518
PC881	0.000107792460550155	0.0107792460550155	97.7468818154068
PC882	0.00010725421106407	0.010725421106407	97.7576072365132
PC883	0.000107092102985447	0.0107092102985447	97.7683164468118
PC884	0.000106947985077765	0.0106947985077765	97.7790112453195
PC885	0.000106320523403206	0.0106320523403206	97.7896432976599
PC886	0.000106128042073835	0.0106128042073835	97.8002561018673
PC887	0.000105730209722949	0.0105730209722949	97.8108291228395
PC888	0.000105581582233109	0.0105581582233109	97.8213872810629
PC889	0.000105277509827317	0.0105277509827317	97.8319150320456
PC890	0.000105139248482063	0.0105139248482063	97.8424289568938
PC891	0.000104639954229735	0.0104639954229735	97.8528929523168
PC892	0.000104298777711322	0.0104298777711322	97.8633228300879
PC893	0.000104041777585245	0.0104041777585245	97.8737270078464
PC894	0.000103938255962016	0.0103938255962016	97.8841208334426
PC895	0.000103663695489332	0.0103663695489332	97.8944872029916
PC896	0.000103326635197309	0.0103326635197309	97.9048198665113
PC897	0.0001032191321669	0.01032191321669	97.915141779728
PC898	0.000102857069310537	0.0102857069310537	97.925427486659
PC899	0.000102644827401832	0.0102644827401832	97.9356919693992
PC900	0.000102289764107566	0.0102289764107566	97.94592094581
PC901	0.000101992797269832	0.0101992797269832	97.956120225537
PC902	0.000101758312249733	0.0101758312249733	97.9662960567619
PC903	0.00010143840257804	0.010143840257804	97.9764398970197
PC904	0.000101137743150207	0.0101137743150207	97.9865536713348
PC905	0.000101104509337636	0.0101104509337636	97.9966641222685
PC906	0.00010044125265013	0.010044125265013	98.0067082475335
PC907	0.000100250440199726	0.0100250440199726	98.0167332915535
PC908	0.000100133641493044	0.0100133641493044	98.0267466557028
PC909	0.000100068261195362	0.0100068261195362	98.0367534818223
PC910	9.96321368568379e-05	0.00996321368568379	98.046716695508
PC911	9.94535044355646e-05	0.00994535044355646	98.0566620459516
PC912	9.91064453970335e-05	0.00991064453970335	98.0665726904913
PC913	9.8794424329936e-05	0.0098794424329936	98.0764521329243
PC914	9.85558694772487e-05	0.00985558694772487	98.086307719872
PC915	9.82285914405615e-05	0.00982285914405615	98.0961305790161
PC916	9.80994972309797e-05	0.00980994972309797	98.1059405287392
PC917	9.78922102587748e-05	0.00978922102587748	98.115729749765
PC918	9.75437944895116e-05	0.00975437944895116	98.125484129214
PC919	9.71760816405597e-05	0.00971760816405597	98.1352017373781
PC920	9.67687631387284e-05	0.00967687631387284	98.1448786136919
PC921	9.66150486180385e-05	0.00966150486180386	98.1545401185537
PC922	9.64266750275411e-05	0.00964266750275411	98.1641827860565
PC923	9.61426819930224e-05	0.00961426819930224	98.1737970542558
PC924	9.60873799363019e-05	0.00960873799363019	98.1834057922494
PC925	9.56659237179356e-05	0.00956659237179356	98.1929723846212
PC926	9.53574350689851e-05	0.00953574350689851	98.2025081281281
PC927	9.5132678040316e-05	0.0095132678040316	98.2120213959321
PC928	9.48990241071146e-05	0.00948990241071146	98.2215112983428
PC929	9.46749263197463e-05	0.00946749263197463	98.2309787909748
PC930	9.44197863141034e-05	0.00944197863141034	98.2404207696062
PC931	9.43508097474067e-05	0.00943508097474067	98.249855850581
PC932	9.38418586235893e-05	0.00938418586235893	98.2592400364433
PC933	9.36200210953059e-05	0.00936200210953059	98.2686020385529
PC934	9.32192819590623e-05	0.00932192819590623	98.2779239667488
PC935	9.30640257174071e-05	0.00930640257174071	98.2872303693205
PC936	9.26984337202859e-05	0.00926984337202859	98.2965002126925
PC937	9.23767106741124e-05	0.00923767106741124	98.3057378837599
PC938	9.22561237504425e-05	0.00922561237504425	98.314963496135
PC939	9.21883692486818e-05	0.00921883692486818	98.3241823330599
PC940	9.18394837690531e-05	0.00918394837690531	98.3333662814368
PC941	9.16285535966977e-05	0.00916285535966976	98.3425291367964
PC942	9.1283365782737e-05	0.0091283365782737	98.3516574733747
PC943	9.12330713535068e-05	0.00912330713535068	98.3607807805101
PC944	9.08018151947462e-05	0.00908018151947462	98.3698609620295
PC945	9.06601240120897e-05	0.00906601240120897	98.3789269744307
PC946	9.01174431853934e-05	0.00901174431853934	98.3879387187493
PC947	9.00405029118097e-05	0.00900405029118097	98.3969427690405
PC948	8.99378061826808e-05	0.00899378061826808	98.4059365496587
PC949	8.95780236461132e-05	0.00895780236461132	98.4148943520233
PC950	8.93301773992542e-05	0.00893301773992542	98.4238273697633
PC951	8.90343406964362e-05	0.00890343406964362	98.4327308038329
PC952	8.88377955149652e-05	0.00888377955149652	98.4416145833844
PC953	8.87632824289797e-05	0.00887632824289797	98.4504909116273
PC954	8.84717027382875e-05	0.00884717027382875	98.4593380819011
PC955	8.82506674889169e-05	0.00882506674889169	98.46816314865
PC956	8.8070449827868e-05	0.0088070449827868	98.4769701936328
PC957	8.75607068432726e-05	0.00875607068432726	98.4857262643171
PC958	8.74425542097415e-05	0.00874425542097415	98.4944705197381
PC959	8.72037958001229e-05	0.00872037958001229	98.5031908993181
PC960	8.68773333789804e-05	0.00868773333789804	98.511878632656
PC961	8.68048371374282e-05	0.00868048371374282	98.5205591163698
PC962	8.64099769376377e-05	0.00864099769376377	98.5292001140635
PC963	8.62361025455583e-05	0.00862361025455583	98.5378237243181
PC964	8.60874011547954e-05	0.00860874011547954	98.5464324644336
PC965	8.58670775778031e-05	0.00858670775778031	98.5550191721913
PC966	8.56375480345321e-05	0.00856375480345321	98.5635829269948
PC967	8.54142542440526e-05	0.00854142542440526	98.5721243524192
PC968	8.52000173637804e-05	0.00852000173637804	98.5806443541556
PC969	8.4970725740199e-05	0.00849707257401991	98.5891414267296
PC970	8.48838597749998e-05	0.00848838597749998	98.5976298127071
PC971	8.45931287790633e-05	0.00845931287790633	98.606089125585
PC972	8.43638124952417e-05	0.00843638124952417	98.6145255068345
PC973	8.39527755264052e-05	0.00839527755264052	98.6229207843872
PC974	8.37357987821933e-05	0.00837357987821933	98.6312943642654
PC975	8.3560160341944e-05	0.0083560160341944	98.6396503802996
PC976	8.31945970939342e-05	0.00831945970939342	98.647969840009
PC977	8.28247126867048e-05	0.00828247126867048	98.6562523112777
PC978	8.27654712044565e-05	0.00827654712044565	98.6645288583981
PC979	8.25205592356988e-05	0.00825205592356988	98.6727809143217
PC980	8.23423693449196e-05	0.00823423693449196	98.6810151512562
PC981	8.22018460115638e-05	0.00822018460115638	98.6892353358573
PC982	8.19990192831324e-05	0.00819990192831324	98.6974352377856
PC983	8.15887356461208e-05	0.00815887356461208	98.7055941113502
PC984	8.11108501570483e-05	0.00811108501570483	98.7137051963659
PC985	8.08043465455834e-05	0.00808043465455834	98.7217856310205
PC986	8.05743930145086e-05	0.00805743930145086	98.729843070322
PC987	8.04953670058672e-05	0.00804953670058672	98.7378926070225
PC988	8.03240777676639e-05	0.00803240777676639	98.7459250147993
PC989	8.02694353969851e-05	0.00802694353969851	98.753951958339
PC990	7.98786370064862e-05	0.00798786370064862	98.7619398220397
PC991	7.96710552373149e-05	0.00796710552373149	98.7699069275634
PC992	7.95912782572419e-05	0.00795912782572419	98.7778660553891
PC993	7.93116828801688e-05	0.00793116828801688	98.7857972236771
PC994	7.88624555166164e-05	0.00788624555166164	98.7936834692288
PC995	7.86449543387404e-05	0.00786449543387404	98.8015479646626
PC996	7.83439441357396e-05	0.00783439441357396	98.8093823590762
PC997	7.81202079961047e-05	0.00781202079961047	98.8171943798758
PC998	7.79021057062587e-05	0.00779021057062587	98.8249845904465
PC999	7.78183213638788e-05	0.00778183213638788	98.8327664225829
PC1000	7.77071469250952e-05	0.00777071469250952	98.8405371372754
PC1001	7.72669917930461e-05	0.00772669917930461	98.8482638364547
PC1002	7.69755604051273e-05	0.00769755604051273	98.8559613924952
PC1003	7.68918076669744e-05	0.00768918076669744	98.8636505732619
PC1004	7.66375567554215e-05	0.00766375567554215	98.8713143289374
PC1005	7.65811688254867e-05	0.00765811688254867	98.87897244582
PC1006	7.63490128029522e-05	0.00763490128029522	98.8866073471003
PC1007	7.62012344335089e-05	0.00762012344335089	98.8942274705436
PC1008	7.60464355919239e-05	0.00760464355919239	98.9018321141028
PC1009	7.54295220756195e-05	0.00754295220756195	98.9093750663104
PC1010	7.52239381765456e-05	0.00752239381765456	98.916897460128
PC1011	7.50446255755458e-05	0.00750446255755458	98.9244019226856
PC1012	7.46805526648049e-05	0.00746805526648049	98.9318699779521
PC1013	7.43663096898005e-05	0.00743663096898005	98.939306608921
PC1014	7.41659447532928e-05	0.00741659447532928	98.9467232033964
PC1015	7.39622451981495e-05	0.00739622451981495	98.9541194279162
PC1016	7.37056050730681e-05	0.00737056050730681	98.9614899884235
PC1017	7.35610951149415e-05	0.00735610951149415	98.968846097935
PC1018	7.3258063726102e-05	0.0073258063726102	98.9761719043076
PC1019	7.3042075381666e-05	0.0073042075381666	98.9834761118458
PC1020	7.27845086649195e-05	0.00727845086649195	98.9907545627123
PC1021	7.25692190905492e-05	0.00725692190905492	98.9980114846213
PC1022	7.2330139761655e-05	0.0072330139761655	99.0052444985975
PC1023	7.2102459314824e-05	0.0072102459314824	99.012454744529
PC1024	7.19805187616047e-05	0.00719805187616047	99.0196527964051
PC1025	7.18225899125465e-05	0.00718225899125464	99.0268350553964
PC1026	7.1525514731039e-05	0.0071525514731039	99.0339876068695
PC1027	7.12171375158129e-05	0.00712171375158129	99.0411093206211
PC1028	7.11716161537018e-05	0.00711716161537018	99.0482264822364
PC1029	7.07508693435086e-05	0.00707508693435086	99.0553015691708
PC1030	7.0621642765036e-05	0.0070621642765036	99.0623637334473
PC1031	7.02944194510246e-05	0.00702944194510246	99.0693931753924
PC1032	7.02389224777489e-05	0.00702389224777489	99.0764170676402
PC1033	7.00661441458284e-05	0.00700661441458284	99.0834236820547
PC1034	6.98629765599326e-05	0.00698629765599326	99.0904099797108
PC1035	6.96347847050056e-05	0.00696347847050056	99.0973734581812
PC1036	6.91555914820377e-05	0.00691555914820377	99.1042890173294
PC1037	6.89138714165298e-05	0.00689138714165298	99.1111804044711
PC1038	6.87095127194863e-05	0.00687095127194863	99.118051355743
PC1039	6.8496278099264e-05	0.0068496278099264	99.124900983553
PC1040	6.83607983069365e-05	0.00683607983069365	99.1317370633837
PC1041	6.8228836292531e-05	0.0068228836292531	99.1385599470129
PC1042	6.80591208954842e-05	0.00680591208954842	99.1453658591025
PC1043	6.76511569828989e-05	0.00676511569828989	99.1521309748008
PC1044	6.75948793170826e-05	0.00675948793170826	99.1588904627325
PC1045	6.73911187043909e-05	0.00673911187043909	99.1656295746029
PC1046	6.71266716693047e-05	0.00671266716693047	99.1723422417698
PC1047	6.67340691364595e-05	0.00667340691364595	99.1790156486835
PC1048	6.64758484574945e-05	0.00664758484574945	99.1856632335292
PC1049	6.63160269682432e-05	0.00663160269682432	99.192294836226
PC1050	6.61213573556608e-05	0.00661213573556608	99.1989069719616
PC1051	6.58123416990663e-05	0.00658123416990663	99.2054882061315
PC1052	6.57189549039343e-05	0.00657189549039343	99.2120601016219
PC1053	6.55029578129559e-05	0.00655029578129559	99.2186103974032
PC1054	6.54228061437284e-05	0.00654228061437284	99.2251526780176
PC1055	6.50943196776697e-05	0.00650943196776697	99.2316621099854
PC1056	6.49923258562014e-05	0.00649923258562014	99.238161342571
PC1057	6.47087481931207e-05	0.00647087481931207	99.2446322173903
PC1058	6.42913582259741e-05	0.00642913582259741	99.2510613532129
PC1059	6.41071591979899e-05	0.00641071591979899	99.2574720691327
PC1060	6.39274609953977e-05	0.00639274609953977	99.2638648152322
PC1061	6.37122874572418e-05	0.00637122874572418	99.270236043978
PC1062	6.35867607004899e-05	0.00635867607004899	99.276594720048
PC1063	6.332423050014e-05	0.006332423050014	99.282927143098
PC1064	6.32280959838736e-05	0.00632280959838736	99.2892499526964
PC1065	6.29802385156811e-05	0.00629802385156811	99.295547976548
PC1066	6.26328709261467e-05	0.00626328709261467	99.3018112636406
PC1067	6.25113035823853e-05	0.00625113035823853	99.3080623939988
PC1068	6.24265874918566e-05	0.00624265874918566	99.314305052748
PC1069	6.22489270179031e-05	0.00622489270179031	99.3205299454498
PC1070	6.19558783838918e-05	0.00619558783838918	99.3267255332882
PC1071	6.1834588444262e-05	0.0061834588444262	99.3329089921326
PC1072	6.15664665658294e-05	0.00615664665658294	99.3390656387892
PC1073	6.12095033652429e-05	0.00612095033652429	99.3451865891257
PC1074	6.09785961226598e-05	0.00609785961226598	99.351284448738
PC1075	6.0789010390581e-05	0.0060789010390581	99.357363349777
PC1076	6.05210961042829e-05	0.00605210961042829	99.3634154593875
PC1077	6.04186325733823e-05	0.00604186325733823	99.3694573226448
PC1078	6.02505748350229e-05	0.00602505748350229	99.3754823801283
PC1079	5.97489684338548e-05	0.00597489684338548	99.3814572769717
PC1080	5.97131026267527e-05	0.00597131026267527	99.3874285872344
PC1081	5.9598081371709e-05	0.0059598081371709	99.3933883953716
PC1082	5.92279052968621e-05	0.00592279052968621	99.3993111859012
PC1083	5.90629774222271e-05	0.00590629774222271	99.4052174836435
PC1084	5.89348023685562e-05	0.00589348023685562	99.4111109638803
PC1085	5.88573410732846e-05	0.00588573410732846	99.4169966979877
PC1086	5.87287891578939e-05	0.00587287891578939	99.4228695769034
PC1087	5.84858594417795e-05	0.00584858594417795	99.4287181628476
PC1088	5.82152791004285e-05	0.00582152791004285	99.4345396907577
PC1089	5.79933204699863e-05	0.00579933204699863	99.4403390228046
PC1090	5.78729278056988e-05	0.00578729278056988	99.4461263155852
PC1091	5.76420226074999e-05	0.00576420226074999	99.451890517846
PC1092	5.74318995129259e-05	0.00574318995129259	99.4576337077973
PC1093	5.73044627273942e-05	0.00573044627273942	99.46336415407
PC1094	5.71397929650234e-05	0.00571397929650234	99.4690781333665
PC1095	5.66188018991031e-05	0.00566188018991031	99.4747400135564
PC1096	5.6498933268614e-05	0.0056498933268614	99.4803899068833
PC1097	5.6302981609984e-05	0.0056302981609984	99.4860202050443
PC1098	5.61565021105918e-05	0.00561565021105918	99.4916358552553
PC1099	5.58790623606051e-05	0.00558790623606051	99.4972237614914
PC1100	5.5649670933092e-05	0.0055649670933092	99.5027887285847
PC1101	5.55329972387525e-05	0.00555329972387525	99.5083420283086
PC1102	5.51276435274044e-05	0.00551276435274044	99.5138547926613
PC1103	5.49109264712318e-05	0.00549109264712318	99.5193458853084
PC1104	5.48280530719898e-05	0.00548280530719898	99.5248286906156
PC1105	5.46565753974734e-05	0.00546565753974734	99.5302943481554
PC1106	5.44568416126977e-05	0.00544568416126977	99.5357400323167
PC1107	5.43445964707412e-05	0.00543445964707412	99.5411744919637
PC1108	5.40862763547683e-05	0.00540862763547683	99.5465831195992
PC1109	5.37799841418434e-05	0.00537799841418434	99.5519611180134
PC1110	5.34930365698733e-05	0.00534930365698733	99.5573104216704
PC1111	5.3439504141662e-05	0.0053439504141662	99.5626543720845
PC1112	5.32304950628182e-05	0.00532304950628182	99.5679774215908
PC1113	5.28662798615434e-05	0.00528662798615434	99.573264049577
PC1114	5.264666451315e-05	0.005264666451315	99.5785287160283
PC1115	5.24394598756701e-05	0.00524394598756701	99.5837726620159
PC1116	5.22551438640349e-05	0.00522551438640349	99.5889981764023
PC1117	5.198450132889e-05	0.005198450132889	99.5941966265352
PC1118	5.17565963656276e-05	0.00517565963656276	99.5993722861717
PC1119	5.15402119434358e-05	0.00515402119434358	99.604526307366
PC1120	5.13692380557015e-05	0.00513692380557015	99.6096632311716
PC1121	5.11780648835105e-05	0.00511780648835105	99.61478103766
PC1122	5.09861646351856e-05	0.00509861646351856	99.6198796541235
PC1123	5.08228344149928e-05	0.00508228344149928	99.624961937565
PC1124	5.05858145517276e-05	0.00505858145517276	99.6300205190202
PC1125	5.04857065957169e-05	0.00504857065957169	99.6350690896798
PC1126	5.01656010180645e-05	0.00501656010180645	99.6400856497815
PC1127	4.99401770731663e-05	0.00499401770731663	99.6450796674889
PC1128	4.97735584678803e-05	0.00497735584678803	99.6500570233357
PC1129	4.93403439987728e-05	0.00493403439987728	99.6549910577355
PC1130	4.92596091549217e-05	0.00492596091549217	99.659917018651
PC1131	4.91190885992936e-05	0.00491190885992936	99.664828927511
PC1132	4.88632995711467e-05	0.00488632995711467	99.6697152574681
PC1133	4.87993895496004e-05	0.00487993895496004	99.674595196423
PC1134	4.83662943437183e-05	0.00483662943437183	99.6794318258574
PC1135	4.81729599982285e-05	0.00481729599982285	99.6842491218572
PC1136	4.80660654993658e-05	0.00480660654993658	99.6890557284072
PC1137	4.78813621400615e-05	0.00478813621400615	99.6938438646212
PC1138	4.76729766709477e-05	0.00476729766709477	99.6986111622883
PC1139	4.74058929381658e-05	0.00474058929381658	99.7033517515821
PC1140	4.69681629375073e-05	0.00469681629375073	99.7080485678758
PC1141	4.68197066686316e-05	0.00468197066686316	99.7127305385427
PC1142	4.66458085536389e-05	0.00466458085536389	99.7173951193981
PC1143	4.64050201775025e-05	0.00464050201775025	99.7220356214158
PC1144	4.61801520026373e-05	0.00461801520026373	99.7266536366161
PC1145	4.58250099383799e-05	0.00458250099383799	99.7312361376099
PC1146	4.55617774314449e-05	0.00455617774314449	99.735792315353
PC1147	4.53870171294996e-05	0.00453870171294996	99.740331017066
PC1148	4.50671376461518e-05	0.00450671376461518	99.7448377308306
PC1149	4.49222613417156e-05	0.00449222613417156	99.7493299569648
PC1150	4.47585572341015e-05	0.00447585572341015	99.7538058126882
PC1151	4.45227894299908e-05	0.00445227894299908	99.7582580916312
PC1152	4.44097690718981e-05	0.00444097690718981	99.7626990685384
PC1153	4.42878871757951e-05	0.00442878871757951	99.767127857256
PC1154	4.40058967723138e-05	0.00440058967723138	99.7715284469332
PC1155	4.38222748848565e-05	0.00438222748848565	99.7759106744217
PC1156	4.36308918877706e-05	0.00436308918877706	99.7802737636105
PC1157	4.34460080245869e-05	0.00434460080245869	99.7846183644129
PC1158	4.31709897368842e-05	0.00431709897368842	99.7889354633866
PC1159	4.29604851431943e-05	0.00429604851431943	99.7932315119009
PC1160	4.28140316929295e-05	0.00428140316929295	99.7975129150702
PC1161	4.24297273922153e-05	0.00424297273922153	99.8017558878094
PC1162	4.21641320692151e-05	0.00421641320692151	99.8059723010164
PC1163	4.20089655716239e-05	0.00420089655716239	99.8101731975735
PC1164	4.18947068812095e-05	0.00418947068812095	99.8143626682617
PC1165	4.17757672727098e-05	0.00417757672727098	99.8185402449889
PC1166	4.14594384396883e-05	0.00414594384396883	99.8226861888329
PC1167	4.13441440522084e-05	0.00413441440522084	99.8268206032381
PC1168	4.10716458052062e-05	0.00410716458052062	99.8309277678186
PC1169	4.09658585412716e-05	0.00409658585412716	99.8350243536728
PC1170	4.07289845245837e-05	0.00407289845245838	99.8390972521252
PC1171	4.06044822517116e-05	0.00406044822517116	99.8431577003504
PC1172	4.00917791222932e-05	0.00400917791222932	99.8471668782626
PC1173	4.00588152969785e-05	0.00400588152969785	99.8511727597923
PC1174	3.96972082010203e-05	0.00396972082010202	99.8551424806124
PC1175	3.9339318309475e-05	0.0039339318309475	99.8590764124434
PC1176	3.9206262643523e-05	0.0039206262643523	99.8629970387077
PC1177	3.90611438687289e-05	0.00390611438687289	99.8669031530946
PC1178	3.88796631609485e-05	0.00388796631609485	99.8707911194107
PC1179	3.82773624324068e-05	0.00382773624324068	99.8746188556539
PC1180	3.80556563736123e-05	0.00380556563736123	99.8784244212913
PC1181	3.76244931306529e-05	0.00376244931306529	99.8821868706044
PC1182	3.71561810257494e-05	0.00371561810257494	99.8859024887069
PC1183	3.70281091222776e-05	0.00370281091222776	99.8896052996191
PC1184	3.68361630706855e-05	0.00368361630706855	99.8932889159262
PC1185	3.66988500016643e-05	0.00366988500016643	99.8969588009264
PC1186	3.66197243240028e-05	0.00366197243240028	99.9006207733588
PC1187	3.6423685904782e-05	0.0036423685904782	99.9042631419493
PC1188	3.62671032102627e-05	0.00362671032102627	99.9078898522703
PC1189	3.60230517469113e-05	0.00360230517469113	99.911492157445
PC1190	3.55167115130236e-05	0.00355167115130236	99.9150438285963
PC1191	3.53521371102425e-05	0.00353521371102425	99.9185790423073
PC1192	3.53298142155888e-05	0.00353298142155888	99.9221120237289
PC1193	3.49645542889372e-05	0.00349645542889372	99.9256084791578
PC1194	3.47496234902115e-05	0.00347496234902115	99.9290834415068
PC1195	3.44808671180172e-05	0.00344808671180172	99.9325315282186
PC1196	3.39226364380188e-05	0.00339226364380188	99.9359237918624
PC1197	3.37517755816727e-05	0.00337517755816727	99.9392989694206
PC1198	3.34150989175524e-05	0.00334150989175524	99.9426404793123
PC1199	3.32487088261557e-05	0.00332487088261557	99.9459653501949
PC1200	3.29897057534486e-05	0.00329897057534486	99.9492643207703
PC1201	3.27740491333162e-05	0.00327740491333162	99.9525417256836
PC1202	3.26603028993517e-05	0.00326603028993517	99.9558077559735
PC1203	3.21035996433686e-05	0.00321035996433686	99.9590181159379
PC1204	3.16883970356408e-05	0.00316883970356408	99.9621869556414
PC1205	3.16496196179728e-05	0.00316496196179728	99.9653519176032
PC1206	3.10286718613491e-05	0.00310286718613491	99.9684547847894
PC1207	3.06150518718594e-05	0.00306150518718594	99.9715162899766
PC1208	3.012267420736e-05	0.003012267420736	99.9745285573973
PC1209	2.98452377291321e-05	0.00298452377291321	99.9775130811702
PC1210	2.96200598101101e-05	0.00296200598101101	99.9804750871512
PC1211	2.91497096501155e-05	0.00291497096501154	99.9833900581162
PC1212	2.89409588551776e-05	0.00289409588551776	99.9862841540017
PC1213	2.82424864054699e-05	0.00282424864054699	99.9891084026423
PC1214	2.76660466123837e-05	0.00276660466123837	99.9918750073035
PC1215	2.74100391798382e-05	0.00274100391798382	99.9946160112215
PC1216	2.72192814536628e-05	0.00272192814536628	99.9973379393669
PC1217	2.66206063313177e-05	0.00266206063313177	100
PC1218	2.85869858589655e-32	2.85869858589655e-30	100
