Gene	In_ML	In_DE	In_MUT	In_STRING	Support_Count
SH3BGRL	FALSE	TRUE	FALSE	FALSE	1
KRT18	FALSE	TRUE	FALSE	FALSE	1
MMP28	FALSE	TRUE	FALSE	FALSE	1
ZNF883	FALSE	TRUE	FALSE	FALSE	1
C17orf72	FALSE	TRUE	FALSE	FALSE	1
FAM176B	FALSE	TRUE	FALSE	FALSE	1
CCDC65	FALSE	TRUE	FALSE	FALSE	1
MYOZ3	FALSE	TRUE	FALSE	FALSE	1
SSC5D	FALSE	TRUE	FALSE	FALSE	1
FAM131C	FALSE	TRUE	FALSE	FALSE	1
ACSF2	FALSE	TRUE	FALSE	FALSE	1
GPR55	FALSE	TRUE	FALSE	FALSE	1
FAM135A	FALSE	TRUE	FALSE	FALSE	1
FAT1	FALSE	TRUE	FALSE	FALSE	1
GSC	FALSE	TRUE	FALSE	FALSE	1
TPO	FALSE	TRUE	FALSE	FALSE	1
FAM111B	FALSE	TRUE	FALSE	FALSE	1
UBE2T	FALSE	TRUE	FALSE	FALSE	1
MS4A7	FALSE	TRUE	FALSE	FALSE	1
ZNF214	FALSE	TRUE	FALSE	FALSE	1
CHST2	FALSE	TRUE	FALSE	FALSE	1
LOC388588	FALSE	TRUE	FALSE	FALSE	1
GALNTL6	FALSE	TRUE	FALSE	FALSE	1
GPRC5B	FALSE	TRUE	FALSE	FALSE	1
KIAA1257	FALSE	TRUE	FALSE	FALSE	1
TTC16	FALSE	TRUE	FALSE	FALSE	1
HOXB3	FALSE	TRUE	FALSE	FALSE	1
SLC22A16	FALSE	TRUE	FALSE	FALSE	1
DLX5	FALSE	TRUE	FALSE	FALSE	1
HSPA12B	FALSE	TRUE	FALSE	FALSE	1
UGCG	FALSE	TRUE	FALSE	FALSE	1
ZNF423	FALSE	TRUE	FALSE	FALSE	1
C2CD4D	FALSE	TRUE	FALSE	FALSE	1
LOC400927	FALSE	TRUE	FALSE	FALSE	1
FPR2	FALSE	TRUE	FALSE	FALSE	1
SILV	FALSE	TRUE	FALSE	FALSE	1
OR7A5	FALSE	TRUE	FALSE	FALSE	1
MTMR8	FALSE	TRUE	FALSE	FALSE	1
GYLTL1B	FALSE	TRUE	FALSE	FALSE	1
SPARCL1	FALSE	TRUE	FALSE	FALSE	1
CHST3	FALSE	TRUE	FALSE	FALSE	1
PRR18	FALSE	TRUE	FALSE	FALSE	1
IGFBP2	FALSE	TRUE	FALSE	FALSE	1
LOC100170939	FALSE	TRUE	FALSE	FALSE	1
RTKN2	FALSE	TRUE	FALSE	FALSE	1
SNTN	FALSE	TRUE	FALSE	FALSE	1
CCDC87	FALSE	TRUE	FALSE	FALSE	1
ETNK2	FALSE	TRUE	FALSE	FALSE	1
DDO	FALSE	TRUE	FALSE	FALSE	1
LRRN4	FALSE	TRUE	FALSE	FALSE	1
MYO15A	FALSE	TRUE	FALSE	FALSE	1
ITGA6	FALSE	TRUE	FALSE	FALSE	1
CYP7B1	FALSE	TRUE	FALSE	FALSE	1
CEACAM19	FALSE	TRUE	FALSE	FALSE	1
SLC2A12	FALSE	TRUE	FALSE	FALSE	1
KIAA1683	FALSE	TRUE	FALSE	FALSE	1
TIMP3	FALSE	TRUE	FALSE	FALSE	1
DPF3	FALSE	TRUE	FALSE	FALSE	1
ATP6V1G2	FALSE	TRUE	FALSE	FALSE	1
LOC92973	FALSE	TRUE	FALSE	FALSE	1
CABP4	FALSE	TRUE	FALSE	FALSE	1
TPPP	FALSE	TRUE	FALSE	FALSE	1
ATP8B3	FALSE	TRUE	FALSE	FALSE	1
IL1RL2	FALSE	TRUE	FALSE	FALSE	1
FTCD	FALSE	TRUE	FALSE	FALSE	1
CREB3L1	FALSE	TRUE	FALSE	FALSE	1
RHOH	FALSE	TRUE	FALSE	FALSE	1
TSPYL5	FALSE	TRUE	FALSE	FALSE	1
CLEC3B	FALSE	TRUE	FALSE	FALSE	1
SYNC	FALSE	TRUE	FALSE	FALSE	1
C11orf9	FALSE	TRUE	FALSE	FALSE	1
MAML2	FALSE	TRUE	FALSE	FALSE	1
OLFM1	FALSE	TRUE	FALSE	FALSE	1
CDKN3	FALSE	TRUE	FALSE	FALSE	1
AK7	FALSE	TRUE	FALSE	FALSE	1
FSD1	FALSE	TRUE	FALSE	FALSE	1
SERPINI1	FALSE	TRUE	FALSE	FALSE	1
DEPDC7	FALSE	TRUE	FALSE	FALSE	1
TM4SF1	FALSE	TRUE	FALSE	FALSE	1
NETO2	FALSE	TRUE	FALSE	FALSE	1
KIRREL3	FALSE	TRUE	FALSE	FALSE	1
SLC1A7	FALSE	TRUE	FALSE	FALSE	1
HSPB1	FALSE	TRUE	FALSE	FALSE	1
ACACB	FALSE	TRUE	FALSE	FALSE	1
RGS5	FALSE	TRUE	FALSE	FALSE	1
PARD6B	FALSE	TRUE	FALSE	FALSE	1
RUNX3	FALSE	TRUE	FALSE	FALSE	1
PKIB	FALSE	TRUE	FALSE	FALSE	1
UBE2S	FALSE	TRUE	FALSE	FALSE	1
UNC80	FALSE	TRUE	FALSE	FALSE	1
UMOD	FALSE	TRUE	FALSE	FALSE	1
HMGB3	FALSE	TRUE	FALSE	FALSE	1
LAPTM4B	FALSE	TRUE	FALSE	FALSE	1
GAS2L3	FALSE	TRUE	FALSE	FALSE	1
FZD4	FALSE	TRUE	FALSE	FALSE	1
ADAMTS3	FALSE	TRUE	FALSE	FALSE	1
USHBP1	FALSE	TRUE	FALSE	FALSE	1
MST4	FALSE	TRUE	FALSE	FALSE	1
BACE2	FALSE	TRUE	FALSE	FALSE	1
RARRES3	FALSE	TRUE	FALSE	FALSE	1
SEMA3G	FALSE	TRUE	FALSE	FALSE	1
NUSAP1	FALSE	TRUE	FALSE	FALSE	1
HOXD8	FALSE	TRUE	FALSE	FALSE	1
WNT10A	FALSE	TRUE	FALSE	FALSE	1
KIAA1324L	FALSE	TRUE	FALSE	FALSE	1
PDE11A	FALSE	TRUE	FALSE	FALSE	1
ERO1LB	FALSE	TRUE	FALSE	FALSE	1
RPL39L	FALSE	TRUE	FALSE	FALSE	1
PODN	FALSE	TRUE	FALSE	FALSE	1
PEAR1	FALSE	TRUE	FALSE	FALSE	1
CCDC11	FALSE	TRUE	FALSE	FALSE	1
TMEM45A	FALSE	TRUE	FALSE	FALSE	1
EPCAM	FALSE	TRUE	FALSE	FALSE	1
C1orf150	FALSE	TRUE	FALSE	FALSE	1
SIGLEC8	FALSE	TRUE	FALSE	FALSE	1
C11orf41	FALSE	TRUE	FALSE	FALSE	1
FGF11	FALSE	TRUE	FALSE	FALSE	1
IL27RA	FALSE	TRUE	FALSE	FALSE	1
CIB2	FALSE	TRUE	FALSE	FALSE	1
EPHB1	FALSE	TRUE	FALSE	FALSE	1
ABCG2	FALSE	TRUE	FALSE	FALSE	1
MIMT1	FALSE	TRUE	FALSE	FALSE	1
?|653553	FALSE	TRUE	FALSE	FALSE	1
SPC25	FALSE	TRUE	FALSE	FALSE	1
STX1B	FALSE	TRUE	FALSE	FALSE	1
LOC100131434	FALSE	TRUE	FALSE	FALSE	1
GPR84	FALSE	TRUE	FALSE	FALSE	1
EPHB6	FALSE	TRUE	FALSE	FALSE	1
CCDC39	FALSE	TRUE	FALSE	FALSE	1
SOX9	FALSE	TRUE	FALSE	FALSE	1
MYCBPAP	FALSE	TRUE	FALSE	FALSE	1
HTR3A	FALSE	TRUE	FALSE	FALSE	1
IQGAP2	FALSE	TRUE	FALSE	FALSE	1
ADORA2B	FALSE	TRUE	FALSE	FALSE	1
QPCT	FALSE	TRUE	FALSE	FALSE	1
NCRNA00160	FALSE	TRUE	FALSE	FALSE	1
OLFM2	FALSE	TRUE	FALSE	FALSE	1
CYP4A11	FALSE	TRUE	FALSE	FALSE	1
SLC34A3	FALSE	TRUE	FALSE	FALSE	1
MARCH10	FALSE	TRUE	FALSE	FALSE	1
CLEC4E	FALSE	TRUE	FALSE	FALSE	1
H2AFJ	FALSE	TRUE	FALSE	FALSE	1
KCNE1L	FALSE	TRUE	FALSE	FALSE	1
ZNF492	FALSE	TRUE	FALSE	FALSE	1
LOC285593	FALSE	TRUE	FALSE	FALSE	1
AMIGO2	FALSE	TRUE	FALSE	FALSE	1
SCN4B	FALSE	TRUE	FALSE	FALSE	1
GPR162	FALSE	TRUE	FALSE	FALSE	1
GSTA2	FALSE	TRUE	FALSE	FALSE	1
TTLL9	FALSE	TRUE	FALSE	FALSE	1
TROAP	FALSE	TRUE	FALSE	FALSE	1
ZNF311	FALSE	TRUE	FALSE	FALSE	1
C2orf71	FALSE	TRUE	FALSE	FALSE	1
MS4A14	FALSE	TRUE	FALSE	FALSE	1
ZNF488	FALSE	TRUE	FALSE	FALSE	1
GPR63	FALSE	TRUE	FALSE	FALSE	1
GADD45G	FALSE	TRUE	FALSE	FALSE	1
TMEM184A	FALSE	TRUE	FALSE	FALSE	1
IPW	FALSE	TRUE	FALSE	FALSE	1
PRG2	FALSE	TRUE	FALSE	FALSE	1
GHR	FALSE	TRUE	FALSE	FALSE	1
LOXL4	FALSE	TRUE	FALSE	FALSE	1
TMPRSS5	FALSE	TRUE	FALSE	FALSE	1
CYP2B6	FALSE	TRUE	FALSE	FALSE	1
ANKS1B	FALSE	TRUE	FALSE	FALSE	1
EPHA3	FALSE	TRUE	FALSE	FALSE	1
SHISA6	FALSE	TRUE	FALSE	FALSE	1
ST6GALNAC2	FALSE	TRUE	FALSE	FALSE	1
FER1L5	FALSE	TRUE	FALSE	FALSE	1
IFNG	FALSE	TRUE	FALSE	FALSE	1
HMMR	FALSE	TRUE	FALSE	FALSE	1
ProSAPiP1	FALSE	TRUE	FALSE	FALSE	1
DCLK1	FALSE	TRUE	FALSE	FALSE	1
ARHGAP11B	FALSE	TRUE	FALSE	FALSE	1
TNFRSF9	FALSE	TRUE	FALSE	FALSE	1
WNK3	FALSE	TRUE	FALSE	FALSE	1
IGF2	FALSE	TRUE	FALSE	FALSE	1
SLC18A2	FALSE	TRUE	FALSE	FALSE	1
WIPF3	FALSE	TRUE	FALSE	FALSE	1
NEGR1	FALSE	TRUE	FALSE	FALSE	1
MEG3	FALSE	TRUE	FALSE	FALSE	1
SLC38A11	FALSE	TRUE	FALSE	FALSE	1
PBK	FALSE	TRUE	FALSE	FALSE	1
FRMPD2	FALSE	TRUE	FALSE	FALSE	1
LAMA2	FALSE	TRUE	FALSE	FALSE	1
AMPH	FALSE	TRUE	FALSE	FALSE	1
PLEKHB1	FALSE	TRUE	FALSE	FALSE	1
FASN	FALSE	TRUE	FALSE	FALSE	1
PRR4	FALSE	TRUE	FALSE	FALSE	1
MYH7B	FALSE	TRUE	FALSE	FALSE	1
DUSP1	FALSE	TRUE	FALSE	FALSE	1
C8orf86	FALSE	TRUE	FALSE	FALSE	1
FBXL16	FALSE	TRUE	FALSE	FALSE	1
CNIH2	FALSE	TRUE	FALSE	FALSE	1
ETV7	FALSE	TRUE	FALSE	FALSE	1
CCDC151	FALSE	TRUE	FALSE	FALSE	1
LOC284837	FALSE	TRUE	FALSE	FALSE	1
PTH1R	FALSE	TRUE	FALSE	FALSE	1
AIM2	FALSE	TRUE	FALSE	FALSE	1
E2F7	FALSE	TRUE	FALSE	FALSE	1
DOCK3	FALSE	TRUE	FALSE	FALSE	1
CLDN1	FALSE	TRUE	FALSE	FALSE	1
LRRC6	FALSE	TRUE	FALSE	FALSE	1
NLRP12	FALSE	TRUE	FALSE	FALSE	1
SLURP1	FALSE	TRUE	FALSE	FALSE	1
GSTM2	FALSE	TRUE	FALSE	FALSE	1
FGF14	FALSE	TRUE	FALSE	FALSE	1
UNC13D	FALSE	TRUE	FALSE	FALSE	1
E2F1	FALSE	TRUE	FALSE	FALSE	1
DCDC1	FALSE	TRUE	FALSE	FALSE	1
CASC5	FALSE	TRUE	FALSE	FALSE	1
SEC14L2	FALSE	TRUE	FALSE	FALSE	1
FRMD3	FALSE	TRUE	FALSE	FALSE	1
SLIT3	FALSE	TRUE	FALSE	FALSE	1
COL29A1	FALSE	TRUE	FALSE	FALSE	1
EDARADD	FALSE	TRUE	FALSE	FALSE	1
GALNTL1	FALSE	TRUE	FALSE	FALSE	1
COX7A1	FALSE	TRUE	FALSE	FALSE	1
DLL3	FALSE	TRUE	FALSE	FALSE	1
C1orf230	FALSE	TRUE	FALSE	FALSE	1
CLDN5	FALSE	TRUE	FALSE	FALSE	1
ECM1	FALSE	TRUE	FALSE	FALSE	1
C5orf27	FALSE	TRUE	FALSE	FALSE	1
KIAA1244	FALSE	TRUE	FALSE	FALSE	1
DSCAML1	FALSE	TRUE	FALSE	FALSE	1
BSN	FALSE	TRUE	FALSE	FALSE	1
PLA2G7	FALSE	TRUE	FALSE	FALSE	1
FAM131B	FALSE	TRUE	FALSE	FALSE	1
MYO18B	FALSE	TRUE	FALSE	FALSE	1
ASF1B	FALSE	TRUE	FALSE	FALSE	1
SEMA6D	FALSE	TRUE	FALSE	FALSE	1
GRIK5	FALSE	TRUE	FALSE	FALSE	1
FABP5	FALSE	TRUE	FALSE	FALSE	1
SGPP2	FALSE	TRUE	FALSE	FALSE	1
NXPH4	FALSE	TRUE	FALSE	FALSE	1
C18orf56	FALSE	TRUE	FALSE	FALSE	1
KIRREL2	FALSE	TRUE	FALSE	FALSE	1
TMPRSS13	FALSE	TRUE	FALSE	FALSE	1
LOC619207	FALSE	TRUE	FALSE	FALSE	1
FAM65C	FALSE	TRUE	FALSE	FALSE	1
LOC100192378	FALSE	TRUE	FALSE	FALSE	1
GLDN	FALSE	TRUE	FALSE	FALSE	1
TUBA3C	FALSE	TRUE	FALSE	FALSE	1
SLC16A12	FALSE	TRUE	FALSE	FALSE	1
C2orf70	FALSE	TRUE	FALSE	FALSE	1
NUDT16P1	FALSE	TRUE	FALSE	FALSE	1
HIST1H2BJ	FALSE	TRUE	FALSE	FALSE	1
OTOR	FALSE	TRUE	FALSE	FALSE	1
GPR37	FALSE	TRUE	FALSE	FALSE	1
LDLRAD1	FALSE	TRUE	FALSE	FALSE	1
ARHGEF4	FALSE	TRUE	FALSE	FALSE	1
HGF	FALSE	TRUE	FALSE	FALSE	1
CNKSR2	FALSE	TRUE	FALSE	FALSE	1
MET	FALSE	TRUE	FALSE	FALSE	1
ASS1	FALSE	TRUE	FALSE	FALSE	1
DGCR9	FALSE	TRUE	FALSE	FALSE	1
ANKRD29	FALSE	TRUE	FALSE	FALSE	1
UPK2	FALSE	TRUE	FALSE	FALSE	1
LILRA3	FALSE	TRUE	FALSE	FALSE	1
STEAP2	FALSE	TRUE	FALSE	FALSE	1
PRND	FALSE	TRUE	FALSE	FALSE	1
SORCS2	FALSE	TRUE	FALSE	FALSE	1
GSTO2	FALSE	TRUE	FALSE	FALSE	1
DNAH9	FALSE	TRUE	FALSE	FALSE	1
MYBL1	FALSE	TRUE	FALSE	FALSE	1
ZBED2	FALSE	TRUE	FALSE	FALSE	1
MAMDC4	FALSE	TRUE	FALSE	FALSE	1
RBM11	FALSE	TRUE	FALSE	FALSE	1
LMOD1	FALSE	TRUE	FALSE	FALSE	1
SPC24	FALSE	TRUE	FALSE	FALSE	1
PDE2A	FALSE	TRUE	FALSE	FALSE	1
CNGA3	FALSE	TRUE	FALSE	FALSE	1
RYR1	FALSE	TRUE	FALSE	FALSE	1
EPHX3	FALSE	TRUE	FALSE	FALSE	1
C2orf62	FALSE	TRUE	FALSE	FALSE	1
MMP23B	FALSE	TRUE	FALSE	FALSE	1
AVPR2	FALSE	TRUE	FALSE	FALSE	1
MGC14436	FALSE	TRUE	FALSE	FALSE	1
SVEP1	FALSE	TRUE	FALSE	FALSE	1
RHBDL3	FALSE	TRUE	FALSE	FALSE	1
LMTK3	FALSE	TRUE	FALSE	FALSE	1
GRHL3	FALSE	TRUE	FALSE	FALSE	1
DCHS2	FALSE	TRUE	FALSE	FALSE	1
IL4I1	FALSE	TRUE	FALSE	FALSE	1
DDC	FALSE	TRUE	FALSE	FALSE	1
WDR62	FALSE	TRUE	FALSE	FALSE	1
SLAMF8	FALSE	TRUE	FALSE	FALSE	1
PTK6	FALSE	TRUE	FALSE	FALSE	1
KIAA1045	FALSE	TRUE	FALSE	FALSE	1
COL4A4	FALSE	TRUE	FALSE	FALSE	1
GLOD5	FALSE	TRUE	FALSE	FALSE	1
MUSTN1	FALSE	TRUE	FALSE	FALSE	1
EME2	FALSE	TRUE	FALSE	FALSE	1
IGSF22	FALSE	TRUE	FALSE	FALSE	1
ANKRD1	FALSE	TRUE	FALSE	FALSE	1
RAB19	FALSE	TRUE	FALSE	FALSE	1
H2AFY2	FALSE	TRUE	FALSE	FALSE	1
C3orf52	FALSE	TRUE	FALSE	FALSE	1
EPR1	FALSE	TRUE	FALSE	FALSE	1
GABRQ	FALSE	TRUE	FALSE	FALSE	1
PRSS27	FALSE	TRUE	FALSE	FALSE	1
LOC441666	FALSE	TRUE	FALSE	FALSE	1
FGF9	FALSE	TRUE	FALSE	FALSE	1
SNORD116-28	FALSE	TRUE	FALSE	FALSE	1
PRKCQ	FALSE	TRUE	FALSE	FALSE	1
EGOT	FALSE	TRUE	FALSE	FALSE	1
P2RY2	FALSE	TRUE	FALSE	FALSE	1
KCNJ10	FALSE	TRUE	FALSE	FALSE	1
DNAH6	FALSE	TRUE	FALSE	FALSE	1
LOC400759	FALSE	TRUE	FALSE	FALSE	1
CCDC160	FALSE	TRUE	FALSE	FALSE	1
GALNT3	FALSE	TRUE	FALSE	FALSE	1
CACNA1G	FALSE	TRUE	FALSE	FALSE	1
DNASE1L2	FALSE	TRUE	FALSE	FALSE	1
SIGLEC12	FALSE	TRUE	FALSE	FALSE	1
GRIN1	FALSE	TRUE	FALSE	FALSE	1
BRDT	FALSE	TRUE	FALSE	FALSE	1
VASH2	FALSE	TRUE	FALSE	FALSE	1
OSBPL6	FALSE	TRUE	FALSE	FALSE	1
C19orf59	FALSE	TRUE	FALSE	FALSE	1
TIGIT	FALSE	TRUE	FALSE	FALSE	1
NOXO1	FALSE	TRUE	FALSE	FALSE	1
STRC	FALSE	TRUE	FALSE	FALSE	1
MDFI	FALSE	TRUE	FALSE	FALSE	1
NEK2	FALSE	TRUE	FALSE	FALSE	1
CEACAM7	FALSE	TRUE	FALSE	FALSE	1
GPER	FALSE	TRUE	FALSE	FALSE	1
TRPM6	FALSE	TRUE	FALSE	FALSE	1
ECM2	FALSE	TRUE	FALSE	FALSE	1
PTCH1	FALSE	TRUE	FALSE	FALSE	1
GPR39	FALSE	TRUE	FALSE	FALSE	1
PDIA2	FALSE	TRUE	FALSE	FALSE	1
FOXI3	FALSE	TRUE	FALSE	FALSE	1
PRR15L	FALSE	TRUE	FALSE	FALSE	1
FAM171A2	FALSE	TRUE	FALSE	FALSE	1
VANGL2	FALSE	TRUE	FALSE	FALSE	1
B4GALNT1	FALSE	TRUE	FALSE	FALSE	1
XAGE2	FALSE	TRUE	FALSE	FALSE	1
NRXN3	FALSE	TRUE	FALSE	FALSE	1
RIPK4	FALSE	TRUE	FALSE	FALSE	1
CD22	FALSE	TRUE	FALSE	FALSE	1
SLCO4C1	FALSE	TRUE	FALSE	FALSE	1
NCRNA00110	FALSE	TRUE	FALSE	FALSE	1
IGFBP6	FALSE	TRUE	FALSE	FALSE	1
VEPH1	FALSE	TRUE	FALSE	FALSE	1
ACSL6	FALSE	TRUE	FALSE	FALSE	1
COL14A1	FALSE	TRUE	FALSE	FALSE	1
ITGBL1	FALSE	TRUE	FALSE	FALSE	1
BCL11B	FALSE	TRUE	FALSE	FALSE	1
RNF157	FALSE	TRUE	FALSE	FALSE	1
PCSK6	FALSE	TRUE	FALSE	FALSE	1
SGCD	FALSE	TRUE	FALSE	FALSE	1
DMRTC1B	FALSE	TRUE	FALSE	FALSE	1
NR2F1	FALSE	TRUE	FALSE	FALSE	1
SYNPO2	FALSE	TRUE	FALSE	FALSE	1
HSPA2	FALSE	TRUE	FALSE	FALSE	1
CADM2	FALSE	TRUE	FALSE	FALSE	1
APOBEC3B	FALSE	TRUE	FALSE	FALSE	1
ICOS	FALSE	TRUE	FALSE	FALSE	1
PDZRN4	FALSE	TRUE	FALSE	FALSE	1
LOC283867	FALSE	TRUE	FALSE	FALSE	1
SLC26A5	FALSE	TRUE	FALSE	FALSE	1
GALNT5	FALSE	TRUE	FALSE	FALSE	1
SPOCK2	FALSE	TRUE	FALSE	FALSE	1
NCRNA00093	FALSE	TRUE	FALSE	FALSE	1
XIRP1	FALSE	TRUE	FALSE	FALSE	1
TEKT2	FALSE	TRUE	FALSE	FALSE	1
CECR7	FALSE	TRUE	FALSE	FALSE	1
PDK4	FALSE	TRUE	FALSE	FALSE	1
OR2W3	FALSE	TRUE	FALSE	FALSE	1
CCNA1	FALSE	TRUE	FALSE	FALSE	1
BRIP1	FALSE	TRUE	FALSE	FALSE	1
C1QTNF9	FALSE	TRUE	FALSE	FALSE	1
TAC1	FALSE	TRUE	FALSE	FALSE	1
CLCNKA	FALSE	TRUE	FALSE	FALSE	1
CCDC19	FALSE	TRUE	FALSE	FALSE	1
INMT	FALSE	TRUE	FALSE	FALSE	1
CLEC2L	FALSE	TRUE	FALSE	FALSE	1
RLTPR	FALSE	TRUE	FALSE	FALSE	1
TLL1	FALSE	TRUE	FALSE	FALSE	1
ARHGEF38	FALSE	TRUE	FALSE	FALSE	1
PPM1J	FALSE	TRUE	FALSE	FALSE	1
TMEM200C	FALSE	TRUE	FALSE	FALSE	1
GCM1	FALSE	TRUE	FALSE	FALSE	1
SLC1A2	FALSE	TRUE	FALSE	FALSE	1
SLC25A18	FALSE	TRUE	FALSE	FALSE	1
FAM101A	FALSE	TRUE	FALSE	FALSE	1
PLD4	FALSE	TRUE	FALSE	FALSE	1
SYP	FALSE	TRUE	FALSE	FALSE	1
COL4A5	FALSE	TRUE	FALSE	FALSE	1
POMC	FALSE	TRUE	FALSE	FALSE	1
MFAP4	FALSE	TRUE	FALSE	FALSE	1
EBF2	FALSE	TRUE	FALSE	FALSE	1
PLCB4	FALSE	TRUE	FALSE	FALSE	1
ETV4	FALSE	TRUE	FALSE	FALSE	1
CLDN9	FALSE	TRUE	FALSE	FALSE	1
PYY	FALSE	TRUE	FALSE	FALSE	1
ZSCAN1	FALSE	TRUE	FALSE	FALSE	1
MFSD4	FALSE	TRUE	FALSE	FALSE	1
NCRNA00173	FALSE	TRUE	FALSE	FALSE	1
PHYHIP	FALSE	TRUE	FALSE	FALSE	1
CX3CR1	FALSE	TRUE	FALSE	FALSE	1
